CountryCode,Reference area,Measure,Water type,Unit of measure,Year,Value,Observation status,Unit multiplier
GRC,Greece,Total freshwater abstraction,Total,Cubic metres,2002,9259.5,Normal value,Millions
GRC,Greece,Total freshwater abstraction,Total,Cubic metres,2001,9773.7,Normal value,Millions
GRC,Greece,Total freshwater abstraction,Total,Cubic metres,2000,9924.4,Normal value,Millions
GRC,Greece,Total freshwater abstraction,Total,Cubic metres,1997,8695.4,Normal value,Millions
GRC,Greece,Total freshwater abstraction,Total,Cubic metres,1996,7721.3,Normal value,Millions
GRC,Greece,Total freshwater abstraction,Total,Cubic metres,1995,7787.5,Normal value,Millions
GRC,Greece,Total freshwater abstraction,Total,Cubic metres,1993,7734.8,Normal value,Millions
GRC,Greece,Total freshwater abstraction,Total,Cubic metres,1992,8037.4,Normal value,Millions
GRC,Greece,Total freshwater abstraction,Total,Cubic metres,1991,7733.6,Normal value,Millions
GRC,Greece,Total freshwater abstraction,Total,Cubic metres,1990,7862.3,Normal value,Millions
GRC,Greece,Total freshwater abstraction,Surface water,Cubic metres,2021,3863.596,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Total,Cubic metres,1999,5540.0,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Total,Cubic metres,1998,5771.4,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Total,Cubic metres,1997,5767.4,Normal value,Millions
HUN,Hungary,Irrigation area,Not applicable,Hectares,2003,126900.0,Normal value,Units
HUN,Hungary,Irrigation area,Not applicable,Hectares,2002,123400.0,Normal value,Units
HUN,Hungary,Irrigable area,Not applicable,Hectares,2002,225100.0,Normal value,Units
HUN,Hungary,Irrigable area,Not applicable,Hectares,2001,231200.0,Normal value,Units
HUN,Hungary,Irrigation area,Not applicable,Hectares,2001,105300.0,Normal value,Units
HUN,Hungary,Irrigation area,Not applicable,Hectares,2000,125300.0,Normal value,Units
HUN,Hungary,Irrigable area,Not applicable,Hectares,2000,235500.0,Normal value,Units
HUN,Hungary,Irrigation area,Not applicable,Hectares,2013,118934.0,Normal value,Units
HUN,Hungary,Irrigation area,Not applicable,Hectares,2012,124944.0,Normal value,Units
HUN,Hungary,Irrigation area,Not applicable,Hectares,2011,101046.0,Normal value,Units
HUN,Hungary,Irrigation area,Not applicable,Hectares,2010,44858.0,Normal value,Units
HUN,Hungary,Irrigable area,Not applicable,Hectares,2010,235750.86,Normal value,Units
HUN,Hungary,Irrigable area,Not applicable,Hectares,2009,202100.0,Normal value,Units
HUN,Hungary,Irrigation area,Not applicable,Hectares,2009,107106.0,Normal value,Units
HUN,Hungary,Irrigation area,Not applicable,Hectares,2008,80149.0,Normal value,Units
HUN,Hungary,Irrigable area,Not applicable,Hectares,2008,208100.0,Normal value,Units
HUN,Hungary,Irrigable area,Not applicable,Hectares,2007,188800.0,Normal value,Units
HUN,Hungary,Irrigation area,Not applicable,Hectares,2007,121064.0,Normal value,Units
HUN,Hungary,Irrigation area,Not applicable,Hectares,2006,78193.0,Normal value,Units
HUN,Hungary,Irrigable area,Not applicable,Hectares,2006,199700.0,Normal value,Units
HUN,Hungary,Irrigable area,Not applicable,Hectares,2005,223100.0,Normal value,Units
HUN,Hungary,Irrigation area,Not applicable,Hectares,2005,75161.0,Normal value,Units
HUN,Hungary,Irrigation area,Not applicable,Hectares,2004,120596.0,Normal value,Units
HUN,Hungary,Irrigable area,Not applicable,Hectares,2004,226000.0,Normal value,Units
HUN,Hungary,Irrigable area,Not applicable,Hectares,2003,225800.0,Normal value,Units
HUN,Hungary,Agriculture freshwater abstraction,Surface water,Cubic metres,1998,398.2,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Surface water,Cubic metres,1997,400.2,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Surface water,Cubic metres,1996,447.3,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Surface water,Cubic metres,1995,652.8,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Surface water,Cubic metres,1994,681.0,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Surface water,Cubic metres,1993,900.0,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Surface water,Cubic metres,1992,904.0,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Ground water,Cubic metres,2012,57.5,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Ground water,Cubic metres,2011,53.3,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Ground water,Cubic metres,2010,51.2,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Ground water,Cubic metres,2009,45.2,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Ground water,Cubic metres,2008,41.1,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Ground water,Cubic metres,2006,40.1,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Ground water,Cubic metres,2005,41.8,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Ground water,Cubic metres,2004,67.3,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Ground water,Cubic metres,2003,69.2,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Ground water,Cubic metres,2002,68.7,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Ground water,Cubic metres,2001,66.6,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Ground water,Cubic metres,2000,66.2,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Ground water,Cubic metres,1999,50.8,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Ground water,Cubic metres,1998,9.0,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Ground water,Cubic metres,1997,7.3,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Ground water,Cubic metres,1996,8.4,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Ground water,Cubic metres,1995,9.3,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Ground water,Cubic metres,1994,30.0,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Ground water,Cubic metres,1993,45.0,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Ground water,Cubic metres,1992,45.0,Normal value,Millions
HUN,Hungary,Irrigation area,Not applicable,Hectares,2021,110506.126,Normal value,Units
HUN,Hungary,Irrigable area,Not applicable,Hectares,2020,150104.0,Normal value,Units
HUN,Hungary,Irrigation area,Not applicable,Hectares,2020,111849.915,Normal value,Units
HUN,Hungary,Irrigation area,Not applicable,Hectares,2019,101097.0,Normal value,Units
HUN,Hungary,Irrigation area,Not applicable,Hectares,2018,96849.0,Normal value,Units
HUN,Hungary,Irrigation area,Not applicable,Hectares,2017,101405.0,Normal value,Units
HUN,Hungary,Irrigable area,Not applicable,Hectares,2016,230036.0,Normal value,Units
HUN,Hungary,Irrigation area,Not applicable,Hectares,2016,97741.0,Normal value,Units
HUN,Hungary,Irrigation area,Not applicable,Hectares,2015,80529.0,Normal value,Units
HUN,Hungary,Irrigation area,Not applicable,Hectares,2014,99335.0,Normal value,Units
HUN,Hungary,Irrigable area,Not applicable,Hectares,2013,258961.0,Normal value,Units
HUN,Hungary,Total freshwater abstraction,Total,Cubic metres,1996,6010.8,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Surface water,Cubic metres,2017,3916.0,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Surface water,Cubic metres,2016,3790.0,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Surface water,Cubic metres,2015,3665.0,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Surface water,Cubic metres,2014,3447.0,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Surface water,Cubic metres,2012,4516.3,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Surface water,Cubic metres,2011,4689.9,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Surface water,Cubic metres,2010,4834.8,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Surface water,Cubic metres,2009,5783.9,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Surface water,Cubic metres,2008,4925.8,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Surface water,Cubic metres,2007,4758.0,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Surface water,Cubic metres,2006,4376.1,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Surface water,Cubic metres,2005,4362.6,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Surface water,Cubic metres,1999,4601.6,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Surface water,Cubic metres,1998,4913.7,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Surface water,Cubic metres,1997,4916.8,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Surface water,Cubic metres,1996,5134.2,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,2021,597.138,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,2020,624.355,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,2019,606.882,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,2018,514.285,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,2017,582.905,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,2016,487.146,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,2015,491.655,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,2014,475.595,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,2013,496.035,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,2012,503.982,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,2011,502.97,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,2010,497.759,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,2009,526.277,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,2008,536.643,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,2007,520.7,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,2006,540.5,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,2005,566.0,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,2004,708.0,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,2003,722.0,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,2002,730.0,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,2001,726.0,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,2000,740.0,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,1999,938.4,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,1998,857.7,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,1997,850.6,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,1996,876.6,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,1995,968.7,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,1994,986.9,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,1993,958.0,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Ground water,Cubic metres,1992,1118.0,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Total,Cubic metres,2012,321.7,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Total,Cubic metres,2011,329.7,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Total,Cubic metres,2010,279.5,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Total,Cubic metres,2009,385.6,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Total,Cubic metres,2008,334.3,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Total,Cubic metres,2006,305.4,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Total,Cubic metres,2005,311.5,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Total,Cubic metres,2004,602.3,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Total,Cubic metres,2003,669.6,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Total,Cubic metres,2002,679.6,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Total,Cubic metres,2001,716.3,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Total,Cubic metres,1999,441.5,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Total,Cubic metres,1998,407.2,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Total,Cubic metres,1997,407.5,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Total,Cubic metres,1996,455.7,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Total,Cubic metres,1995,662.1,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Total,Cubic metres,1994,711.0,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Total,Cubic metres,1993,945.0,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Total,Cubic metres,1992,949.0,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Surface water,Cubic metres,2012,264.2,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Surface water,Cubic metres,2011,276.4,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Surface water,Cubic metres,2010,228.3,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Surface water,Cubic metres,2009,340.4,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Surface water,Cubic metres,2008,293.2,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Surface water,Cubic metres,2006,265.3,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Surface water,Cubic metres,2005,269.7,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Surface water,Cubic metres,2004,535.0,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Surface water,Cubic metres,2003,600.4,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Surface water,Cubic metres,2002,610.9,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Surface water,Cubic metres,2001,649.7,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Surface water,Cubic metres,2000,654.5,Normal value,Millions
HUN,Hungary,Agriculture freshwater abstraction,Surface water,Cubic metres,1999,390.7,Normal value,Millions
HUN,Hungary,Total freshwater abstraction,Surface water,Cubic metres,2018,3718.0,Estimated value,Millions
HUN,Hungary,Total freshwater abstraction,Surface water,Cubic metres,2013,4209.0,Estimated value,Millions
HUN,Hungary,Total freshwater abstraction,Surface water,Cubic metres,2004,5094.0,Estimated value,Millions
HUN,Hungary,Total freshwater abstraction,Surface water,Cubic metres,2003,5192.0,Estimated value,Millions
HUN,Hungary,Total freshwater abstraction,Surface water,Cubic metres,2002,5290.0,Estimated value,Millions
HUN,Hungary,Total freshwater abstraction,Surface water,Cubic metres,2001,5389.0,Estimated value,Millions
